x1,x2
-0.6958272142194537,-0.54643949125658298
0.66145146516728859,-0.60589116191883541
0.50017644374973036,0.27842058273990317
-0.82933117501664133,0.710078912986574
0.66666836629699355,-0.64629306977951395
0.57645601310757089,-0.79875102717620916
-0.62432421654854053,0.72068518044382668
-0.75994081203847164,-0.95569075762576516
0.85616562877279201,0.65100274017029047
-0.95285623146688725,-1
0.73526719149007247,0.70214726080029943
0.46441686424773665,0.53052297856257913
-0.70577519220382567,0.43450696081177187
-0.53057108550929721,0.21878732209597929
-0.6074343413793829,-0.4362665637407705
-0.72265743911542635,0.6247763494337204
0.59108687669319226,0.53951589593441984
0.56718906887327369,0.47646299911327294
0.44732270180661438,0.29139840403000361
-0.38604798059860845,-0.35850000498154311
-0.57790710684096613,-0.57735317027881694
-0.60732439051377873,0.66763161317318331
-0.78625630851613959,0.7389624061066371
0.67192226789389631,-0.63243366607766793
-0.46584982119043233,0.43623856737803757
-0.68798374866197731,0.77309890029311201
-0.3165120526174402,-0.18724401541187449
-0.82210998262617296,0.2164211597650392
-0.56287497898976724,0.49404626440023347
-0.64951793050866191,-0.61296324619365605
-0.59945060919333248,-0.45478863288983346
0.73320323498384243,0.66181118166672448
-0.80410095374712365,-0.92260252012852462
-0.59541306219100654,0.45531700605248598
-0.68720711064652695,-0.46329047622816788
0.91068860372035643,0.76400248178154873
0.49507462369537347,-0.67483328234915396
-0.68155760115162123,-0.41561232801579312
0.6423415318077772,-0.61370942627098968
0.61274151671641131,0.58668642379839564
-0.56826231113246528,-0.54535768557520914
0.61086218011883286,0.59393023147487711
0.81428114112389538,-0.54767498618593657
-0.51201751280315111,-0.15993720460566554
0.65027116125786777,-0.58800434990756834
1,0.92522706408817978
-0.4142904891840738,0.55020552550975566
0.76605472250939777,0.67801247905763329
0.56248527010432781,-0.61516377527671207
-0.76165955785090922,-0.69529239089903694
-0.47756813525020658,0.53695942953800735
0.52898720082040396,-0.58800047372034581
-0.6257915898783476,-0.56999691406301656
0.64078253217986825,-0.67353184258717391
-0.51488871276258952,-0.30920416170916409
0.74486459529356142,-0.52920999782508327
-0.65384867245210054,0.86388536219031631
-0.5843519129044451,-0.77876669212080851
-0.79532946559444961,-0.73556424641957663
0.482834088548587,-0.72042568160421816
-0.59245526552243755,0.58430365324646605
0.44960710834781759,0.39309204316333873
0.61835841495140165,-0.66847229524149099
0.41184829694416647,0.34799044012069758
0.70498266781908026,-0.61641965525429798
0.73427743807974799,0.7083879146806058
0.88173483322602753,0.85697945376475593
-0.63395267413248091,0.36355344062909467
0.52980672500203108,-0.55878747698388476
-0.85059142795349763,-0.40891556036811227
0.70255359076185686,-0.64679195168553016
-0.72681840022441691,0.89597089381466932
0.87682575750136915,0.65121740622057489
0.6111778267488932,-0.75069149291292703
-0.68852418793514136,0.76391163813077489
0.83968784014074815,-0.68323186579945172
0.91614567747693565,0.90325925750048053
0.65466223341962215,0.6087515159354262
0.84066285676597852,-0.58844716051475743
-0.96912930462917179,-0.96542372682005784
-0.7717222148407944,0.78335119823834087
-0.71995613732136443,-0.66080003136606258
-0.56974846677663571,0.57475051773180819
0.56610726039772796,0.46643243601419382
-0.50993422111702169,0.24962868194132634
-0.72551046180595169,-0.73966956331766653
-0.85957720466234777,0.74615123957200047
-0.78540310437584249,0.72480088999246117
0.53786460582940165,-0.74059044981903321
0.63126164976805255,-0.60584908741470311
0.53544578478386229,0.46843559334224072
0.79216401127104008,0.72348771710199122
0.84381094463534645,-0.70362498352728442
-0.74147995678069223,-0.45365921557781702
0.48614286449308836,-0.71612195609792917
0.66113268958858729,0.37794056346904081
0.6566730932429844,0.70254817207655196
0.80507795076364552,-0.58723098435546561
-0.77400226159762331,-0.45977587692265587
-0.76519202156025501,0.64754103698623544
